,Ref,Title,Organization,Team_Name,Mapped_Team
8695,I-331473,CENTREON : The service Equipment on GS2-UCS-FIA2..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8697,I-331474,CENTREON : The service Equipment on GS2-UCS-FIA1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8699,I-351112,CENTREON : The service Distributed-Devices on GS2-MGT-VPL1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8703,I-333183,CENTREON : The service Disk-TEMPDB_ODS on par-dev-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8705,I-343889,CENTREON : The service Disk-TEMPDB_DATAWAREHOUSE on par-dev-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8708,I-330973,CENTREON : The service Disks on IX5-PRD-CST1b..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8713,I-330974,CENTREON : The service Disks on IX5-PRD-CST1a..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8718,I-346015,CENTREON : The service Disks on GS2-PRD-CST1b..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8732,I-346016,CENTREON : The service Disks on GS2-PRD-CST1a..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8746,I-356365,CENTREON : The service Disk-O on par-prd-fs04..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8748,I-352359,CENTREON : The service Disk-N on par-prd-fs04..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8753,I-353685,CENTREON : The service Disk-L on par-prd-fs04..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8756,I-298681,CENTREON : The service Disk-L on par-prd-ce10..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8757,I-359004,CENTREON : The service Disk-J on par-prd-fs04..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8759,I-294232,CENTREON : The service Disk-J on par-prd-ce01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8760,I-339057,CENTREON : The service Disk-INSTANCE_DIL on par-dev-sql01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8761,I-289969,CENTREON : The service Disk-IDX_DATA on par-dev-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8762,I-322184,CENTREON : The service Disk-I on par-prd-plm01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8763,I-314835,CENTREON : The service Disk-I on par-prd-infa02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8776,I-313075,CENTREON : The service Disk-I on par-prd-ce10..corp is in state UNKNOWN,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8777,I-307103,CENTREON : The service Disk-H on srwinsolpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8778,I-327410,CENTREON : The service Disk-H on par-prd-sql04..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8779,I-354107,CENTREON : The service Disk-H on par-prd-fs04..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8782,I-318558,CENTREON : The service Disk-H on par-prd-ce10..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8783,I-327283,CENTREON : The service Disk-F on srwincsrpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8785,I-337419,CENTREON : The service Disk-F on srwincsrpp1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8787,I-341590,CENTREON : The service Disk-E on par-rec-bi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8789,I-356556,CENTREON : The service Disk-E on par-prd-wsus02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8790,I-322974,CENTREON : The service Disk-E on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8792,I-299536,CENTREON : The service Disk-E on par-prd-pim06..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8793,I-339750,CENTREON : The service Disk-E on par-prd-fs03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8801,I-358151,CENTREON : The service Disk-E on par-prd-fs02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8802,I-344142,CENTREON : The service Disk-E on par-prd-fs01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8809,I-337585,CENTREON : The service Disk-E on PAR-PRD-EX01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8815,I-340995,CENTREON : The service Disk-E on par-prd-bi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8820,I-309855,CENTREON : The service Disk-E on par-mgt-tw04..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8822,I-309076,CENTREON : The service Disk-E on par-mgt-tw03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8824,I-335373,CENTREON : The service Disk-DATA_STOCK_JOUR_REC on par-dev-sql01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8825,I-319826,CENTREON : The service Disk-DATA_ODS on par-dev-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8826,I-307813,CENTREON : The service Disk-DATA_ODS on par-dev-sql01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8827,I-305960,CENTREON : The service Disk-DATA_DIL on par-dev-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8828,I-307169,CENTREON : The service Disk-D on srwineccpr3..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
8830,I-306909,CENTREON : The service Disk-D on srwineccpr3..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8831,I-290584,CENTREON : The service Disk-D on lan-srpaat02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8834,I-292470,CENTREON : The service Disk-C_SQLDisks_TEMPDB_ODS on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8835,I-340871,CENTREON : The service Disk-C_SQLDisks_TEMPDB_DIL on par-prd-sql01..corp is in state WARNING,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8837,I-291500,CENTREON : The service Disk-C_SQLDisks_TEMPDB_DIL on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8838,I-340071,CENTREON : The service Disk-C_SQLDisks_TEMPDB_DATAWAREHOUSE_PRD on par-prd-sql01..corp is in state WARNING,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8839,I-331604,CENTREON : The service Disk-C_SQLDisks_TEMPDB_DATAWAREHOUSE_PRD on par-prd-sql01..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8840,I-313487,CENTREON : The service Disk-C_SQLDisks_LOGS_ODS on par-prd-sql01..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8841,I-311475,CENTREON : The service Disk-C_SQLDisks_LOGS_ODS on par-prd-sql01..corp is in state WARNING,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8842,I-309479,CENTREON : The service Disk-C_SQLDisks_LOGS_ODS on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8843,I-307703,CENTREON : The service Disk-C_SQLDisks_LOGS_ODS on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8852,I-325893,CENTREON : The service Disk-C_SQLDisks_LOGS_DIL on par-prd-sql01..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8856,I-309482,CENTREON : The service Disk-C_SQLDisks_LOGS_DIL on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8857,I-298127,CENTREON : The service Disk-C_SQLDisks_LOGS_DIL on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8858,I-308162,CENTREON : The service Disk-C_SQLDisks_LOGS_DATAWAREHOUSE_PRD on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8859,I-296829,CENTREON : The service Disk-C_SQLDisks_LOGS_DATAWAREHOUSE_PRD on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8862,I-302805,CENTREON : The service Disk-C_SQLDisks_IDX_DATAWAREHOUSE_PRD2_IDX on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8863,I-292749,CENTREON : The service Disk-C_SQLDisks_DATA_ODS on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8864,I-292307,CENTREON : The service Disk-C_SQLDisks_DATA_ODS on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8871,I-294537,CENTREON : The service Disk-C_SQLDisks_DATA_DIL on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8873,I-287658,CENTREON : The service Disk-C_SQLDisks_DATA_DIL on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8874,I-292567,CENTREON : The service Disk-C_SQLDisks_DATA_DATAWAREHOUSE_PRD2_DATA on par-prd-sql01..corp is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8875,I-337994,CENTREON : The service Disk-C on srwinsqlpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8876,I-334591,CENTREON : The service Disk-C on srwinsqjpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8877,I-290366,CENTREON : The service Disk-C on srwinsolpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8878,I-287672,CENTREON : The service Disk-C on srwinsolpr1..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
8879,I-292683,CENTREON : The service Disk-C on par-prd-txpl02..corp is in state UNKNOWN,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8880,I-312689,CENTREON : The service Disk-C on par-prd-rds03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8881,I-337889,CENTREON : The service Disk-C on par-prd-rds02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8883,I-358062,CENTREON : The service Disk-C on par-prd-puls01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8896,I-351334,CENTREON : The service Disk-C on par-prd-plm01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8899,I-332750,CENTREON : The service Disk-C on par-prd-pim07..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8910,I-346830,CENTREON : The service Disk-C on par-prd-nps01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8922,I-345780,CENTREON : The service Disk-C on PAR-PRD-EX01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8923,I-345236,CENTREON : The service Disk-C on par-prd-bi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8926,I-337252,CENTREON : The service Disk-C on par-mgt-tw04..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8938,I-357660,CENTREON : The service Disk-C on par-mgt-tw03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8958,I-355854,CENTREON : The service Disk-C on lan-srpadc03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8967,I-289547,CENTREON : The service Disk-/var on par-prd-sftp01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8971,I-302024,CENTREON : The service Disk-/u01 on seg-prd-tms01..corp is in state WARNING,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8972,I-302025,CENTREON : The service Disk-/oracle_index on seg-prd-tms01..corp is in state WARNING,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8973,I-291196,CENTREON : The service Disk-/oracle_data on seg-prd-tms01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8974,I-354865,CENTREON : The service Disk-/home/exploitinfa/exploit/logs on par-prd-bmi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8976,I-354868,CENTREON : The service Disk-/home on par-prd-bmi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8978,I-325926,CENTREON : The service Disk-/hana/shared on srlinbwhpr1..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
8979,I-317931,CENTREON : The service Disk-/hana/refresh on srlinbwhpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8980,I-317932,CENTREON : The service Disk-/hana/data on srlinbwhpp1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8981,I-293818,CENTREON : The service Disk-/hana/backup on srlinbwhpr1..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8984,I-325390,CENTREON : The service Directors on IX5-MGT-VPL1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8988,I-325394,CENTREON : The service Directors on GS2-MGT-VPL1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8991,I-321665,CENTREON : The service Datastore-LOGS-checkpoint on par-prd-vc01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8993,I-324923,CENTREON : The service Datastore-DS_IX5_SRPADW01 on par-prd-vc01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8994,I-328436,CENTREON : The service Datastore-DS_IX5_LP_02 on par-prd-vc01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8995,I-328435,CENTREON : The service Datastore-DS_GS2_NP_03 on par-prd-vc01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8996,I-294788,CENTREON : The service Datastore-DS_GS2_LOGS on par-prd-vc01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
8997,I-306101,CENTREON : The service Database-Used-REC_INFA_PROFILE_DWH on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8998,I-306096,CENTREON : The service Database-Used-REC_INFA_PCRS on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
8999,I-306097,CENTREON : The service Database-Used-REC_INFA_MMS on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9000,I-306103,CENTREON : The service Database-Used-REC_INFA_ANALYST_STG on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9001,I-347259,CENTREON : The service Database-Used-EU-PRD-Y2 on par-prd-ce10..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9002,I-294948,CENTREON : The service Database-Used-EU-PRD-Y2 on par-prd-ce10..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9003,I-289663,CENTREON : The service Database-Used-DWH_DEV on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9004,I-306102,CENTREON : The service Database-Used-DEV_INFA_PROFILE_DWH on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9005,I-306099,CENTREON : The service Database-Used-DEV_INFA_PCIS on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9006,I-306098,CENTREON : The service Database-Used-DEV_INFA_DOM on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9007,I-306100,CENTREON : The service Database-Used-DEV_INFA_ANALYST_STG on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9008,I-301450,CENTREON : The service Databases-Used on srwinsolpr1..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9009,I-299837,CENTREON : The service Databases-Used on srwinsolpr1..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9010,I-347266,CENTREON : The service Databases-Used on par-prd-sql03..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9011,I-341348,CENTREON : The service Databases-Used on par-prd-sql01..corp_ODS is in state WARNING,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9012,I-340993,CENTREON : The service Databases-Used on par-prd-sql01..corp_ODS is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9057,I-327432,CENTREON : The service Databases-Used on par-prd-sql01..corp_DIL is in state WARNING,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9058,I-329149,CENTREON : The service Databases-Used on par-prd-sql01..corp_DATAWAREHOUSE is in state WARNING,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9060,I-328768,CENTREON : The service Databases-Used on par-prd-sql01..corp_DATAWAREHOUSE is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9063,I-309481,CENTREON : The service Databases-Used on par-prd-sql01..corp_DATAWAREHOUSE is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9064,I-320982,CENTREON : The service Databases-Used on par-dev-sql01..corp_INFA is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9065,I-321255,CENTREON : The service Database-Online on par-prd-sql03..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9067,I-323383,CENTREON : The service Database-Online on par-dev-sql01..corp_DATAWAREHOUSE is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9069,I-321300,CENTREON : The service Database-Online on lan-srpadw01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9070,I-358931,CENTREON : The service Cpu on srwineccpr2..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9082,I-358328,CENTREON : The service Cpu on srwineccpr1..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9083,I-358932,CENTREON : The service Cpu on srwineccpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9096,I-311018,CENTREON : The service Cpu on srwineccpp2..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
9097,I-305535,CENTREON : The service Cpu on srwineccpp2..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9098,I-311001,CENTREON : The service Cpu on srwineccpp1..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
9099,I-305538,CENTREON : The service Cpu on srwineccpp1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9100,I-329230,CENTREON : The service Cpu on srwinbwhpp1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9103,I-319825,CENTREON : The service Cpu on srlinbwhpr1..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9107,I-319670,CENTREON : The service Cpu on srlinbwhpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9113,I-314540,CENTREON : The service Cpu on srlinbwhpp1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9119,I-292688,CENTREON : The service Cpu on par-prd-txpl01..corp is in state UNKNOWN,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9120,I-292693,CENTREON : The service Cpu on par-prd-txpg02..corp is in state UNKNOWN,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9121,I-293438,CENTREON : The service Cpu on par-prd-ce02..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9123,I-296880,CENTREON : The service Cpu on par-prd-ce02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9138,I-311975,CENTREON : The service Cpu on par-prd-bi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9139,I-325330,CENTREON : The service Cpu on par-mgt-tw03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
9140,I-349883,CENTREON : The service Connection-Time on srwinsqldv1..corp_TXT is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9141,I-345687,CENTREON : The service Connection-Time on srwinsqldv1..corp_SQL_DEV is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9142,I-329753,CENTREON : The service Connection-Time on srwinsqldv1..corp_NOTILUS_REC is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9143,I-345983,CENTREON : The service Connection-Time on srwinsqjpp1..corp_J1O is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9144,I-301449,CENTREON : The service Connection-Time on srwinsolpr1..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9146,I-322953,CENTREON : The service Connection-Time on par-prd-sql01..corp_DIL is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9147,I-329768,CENTREON : The service Connection-Time on par-prd-sql01..corp_DATAWAREHOUSE is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9148,I-329754,CENTREON : The service Connection-Time on par-prd-puls01..corp_PULSE is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
9150,I-335083,CENTREON : The service Connection-Time on par-prd-plm01..corp_MSSQLSERVER is in state CRITICAL,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
